prompt,response,originality,elaboration,dissimilarity,elaboration_SW,flexibility,flexibility_augmented
knife,a saw,1.2,2,0.2735063433647156,1,0,0.0
knife,to mark things,1.3,3,0.2656517028808594,2,0,0.0
knife,use as scissors,1.7,3,0.27771878242492676,2,1,0.7413522012578616
knife,look at yourself in the reflection,2.0,6,0.34769266843795776,2,0,0.0
knife,sell on t.v.,3.0,4,0.3559260964393616,3,0,0.0
knife,killing yourself,1.0,2,0.31278854608535767,1,0,0.0
knife,attach them to the bottom of shoes and you have home-made ice skates,4.0,13,0.36278319358825684,6,1,0.902122641509434
knife,preparing food,1.0,2,0.2767857313156128,2,1,0.8482704402515724
knife,clean under fingernails,1.4,3,0.30751121044158936,2,1,0.8038522012578616
knife,nail cleaner (for under your nails),1.7,8,0.3017757534980774,5,1,0.8038522012578616
knife,use it to cut off small unwanted things of three,1.7,10,0.3021376132965088,6,2,1.5566037735849056
knife,bend it to make into a bracelet,2.5,7,0.319347620010376,3,1,0.8482704402515724
knife,get plaque off your teeth,2.0,5,0.295296847820282,3,1,0.8891509433962264
knife,eat a salad/cereal,1.3,3,0.30943000316619873,2,0,0.0
knife,cut your shoe laces,2.0,4,0.2927427291870117,3,2,1.7044025157232703
knife,pencil or pen the the old days instead of using a feather,2.0,12,0.3438931703567505,7,2,1.6434748427672956
knife,use to open a door/slide knife through and push lock in,2.0,11,0.34060800075531006,6,1,2.224056603773585
knife,car key,2.0,2,0.32299256324768066,2,2,1.6305031446540879
knife,make a pendulum,2.7,3,0.2717195153236389,2,1,0.8482704402515724
knife,pulling teeth,2.3,2,0.2764670252799988,2,0,0.0
knife,file your fingernails,1.7,3,0.2983141541481018,2,0,0.0
knife,to use to open a door,2.0,6,0.2821217179298401,3,1,2.224056603773585
knife,skin an animal,1.0,3,0.2727696895599365,2,0,0.0
knife,scrape ice off your car,1.0,5,0.29805219173431396,3,3,2.4917452830188678
knife,use to untie a really tight knot in shoelaces,2.7,9,0.3815951347351074,6,1,0.7413522012578616
knife,the blades could be the ticking hands on a large clock,2.3,11,0.37355756759643555,6,1,0.8891509433962264
knife,opening doors,2.0,2,0.3165503740310669,2,0,0.0
knife,use as scissors for cutting out material,1.7,7,0.3097696900367737,4,2,1.5896226415094339
knife,slash tires,1.3,2,0.31877970695495605,2,0,0.0
knife,cut something up,1.0,3,0.2708299160003662,2,2,1.6191037735849056
knife,kinky sexual acts,2.0,3,0.3609660267829895,3,0,0.0
knife,clean underneath your fingernails,1.2,4,0.2895856499671936,3,1,0.8038522012578616
knife,painting a picture,2.0,3,0.2588767409324646,2,0,0.0
knife,lamp post,3.5,2,0.3040640950202942,2,0,0.0
knife,to perform surgery,1.3,3,0.27986961603164673,2,0,0.0
knife,to cut up some jeans,1.7,5,0.29863184690475464,2,1,0.815251572327044
knife,as decoration,2.3,2,0.3308400511741638,1,1,0.7413522012578616
knife,cooking,1.0,1,0.3259555697441101,1,0,0.0
knife,shelving unit,2.0,2,0.29607146978378296,2,0,0.0
knife,make a shield of knives,3.0,5,0.2877189517021179,3,1,0.8482704402515724
knife,you can use it as a screw driver,1.7,8,0.3459237813949585,3,2,1.5452044025157232
knife,heat it up an use to gently melt things,3.5,9,0.32703012228012085,5,1,0.7413522012578616
knife,car knife,1.7,2,0.2757573127746582,2,1,1.4827044025157232
knife,a paper shredder,2.0,3,0.2687032222747803,2,1,0.815251572327044
knife,pose,2.0,1,0.3717076778411865,1,0,0.0
knife,carving a name in a wall,1.3,6,0.2887243628501892,3,2,1.6521226415094339
knife,"cutting items ex. food, boxes",1.0,7,0.30349165201187134,7,1,0.8482704402515724
knife,as a mirrior,2.0,3,0.306710422039032,1,0,0.0
knife,carve pumpkins,1.0,2,0.2847900986671448,2,1,0.8038522012578616
knife,stir,1.7,1,0.3694584369659424,1,0,0.0
knife,table,2.3,1,0.3793240785598755,1,0,0.0
knife,fire poker,2.0,2,0.3121938705444336,2,0,0.0
knife,rob somebody,1.0,2,0.3170132637023926,2,0,0.0
knife,make a robot turkey out of them,4.0,7,0.34140151739120483,3,1,0.8482704402515724
knife,a screwdriver,2.7,2,0.3123013377189636,1,0,0.0
knife,could be bent and made into a bracelet,2.5,8,0.3127484917640686,4,1,0.8891509433962264
knife,jewelry,2.2,1,0.3553648591041565,1,0,0.0
knife,replace a stick in a car,2.3,6,0.2804911136627197,3,2,1.5896226415094339
knife,sculpture,2.0,1,0.3607199788093567,1,0,0.0
knife,self defense,1.0,2,0.3439476490020752,2,0,0.0
knife,throw at a board,1.5,4,0.2887042164802551,2,1,0.8891509433962264
knife,to pull carpet up,2.0,4,0.26930832862854004,2,0,0.0
knife,pretend you are a master chef,1.7,6,0.3298283815383911,3,0,0.0
knife,rope cutter,1.0,2,0.28946083784103394,2,0,0.0
knife,to stick into someone's yard (lots of knives),2.0,11,0.3038176894187927,8,1,0.8482704402515724
knife,a paint brush,2.5,3,0.26616960763931274,2,1,0.902122641509434
knife,can be used as writing utensil,2.0,6,0.3400266766548157,3,2,1.5452044025157232
knife,make shoes,2.0,2,0.295013427734375,2,1,0.8482704402515724
knife,scrape off dirt from objects,1.0,5,0.2978439927101135,3,1,0.8482704402515724
knife,put on make-up,2.0,3,0.37062180042266846,2,1,0.8891509433962264
knife,hold something together,2.0,3,0.2870190143585205,3,1,1.6077044025157232
knife,splint (hold broken bone straight),3.0,7,0.33502286672592163,7,0,0.0
knife,reflector of light,2.0,3,0.32079023122787476,2,1,0.815251572327044
knife,slicing fruit engraving,1.0,3,0.277118444442749,3,0,0.0
knife,take out screws,1.7,3,0.2459932565689087,2,0,0.0
knife,cut flowers with,1.0,3,0.3419836163520813,2,1,0.815251572327044
knife,draw a straight line,2.0,4,0.33536243438720703,3,0,0.0
knife,pain,1.0,1,0.3493766784667969,1,0,0.0
knife,clean hardened dirt out of a small crevice,1.8,8,0.347780704498291,5,1,0.8038522012578616
knife,pop balloons,1.5,2,0.34399187564849854,2,0,0.0
knife,to shave,1.2,2,0.2884826064109802,1,1,0.8038522012578616
knife,carve into something (i.e. pumpkin),1.0,8,0.31509071588516235,7,1,1.6077044025157232
knife,cutting clothes instad of using scissors,1.3,6,0.2945557236671448,5,2,1.7374213836477987
knife,a way to cut hair,1.7,5,0.2723279595375061,3,1,1.630503144654088
knife,write your name on any kind of surface or a message,1.7,11,0.38527917861938477,5,1,0.902122641509434
knife,make jewerly,1.8,2,0.34358006715774536,2,1,0.8482704402515724
knife,cut a hole into a wall,1.0,6,0.2890549898147583,3,2,2.43435534591195
knife,hunting weapon,1.0,2,0.3072235584259033,2,0,0.0
knife,splint for something,2.7,3,0.2749669551849365,2,1,0.8038522012578616
knife,shave your legs and armpits,1.0,5,0.3378611207008362,3,1,0.8038522012578616
knife,sharpen other knives,1.3,3,0.29173827171325684,2,0,0.0
knife,to scratch your head,2.0,4,0.27730876207351685,2,0,0.0
knife,turn the tv on,2.7,4,0.3282945156097412,2,0,0.0
knife,to peel things,1.7,3,0.2564162611961365,2,0,0.0
knife,cool down one's puppy eyes,1.7,6,0.35058605670928955,5,0,0.0
knife,to use in a game or darts,1.7,7,0.30517691373825073,3,1,0.7413522012578616
knife,stab or cut something with it,1.0,6,0.31830209493637085,3,2,1.6191037735849056
knife,for a mirror,2.0,3,0.2829461693763733,1,0,0.0
knife,carve initials into a tree,1.3,5,0.28094297647476196,3,2,1.6191037735849056
knife,opening a can,2.0,3,0.29360872507095337,1,0,0.0
knife,used as a fashion statement,1.7,5,0.336874783039093,3,1,0.8038522012578616
knife,to clean fingernails,1.5,3,0.2627442479133606,2,1,0.8038522012578616
knife,display as art,1.8,3,0.30246949195861816,2,1,0.8891509433962264
knife,pick food out of your teeth,1.7,6,0.3045528531074524,3,1,1.6965408805031448
knife,removing growth,1.5,2,0.32431674003601074,2,0,0.0
knife,slit your wrist,1.3,3,0.2931646704673767,2,0,0.0
knife,kill rabbits,1.0,2,0.3049362301826477,2,0,0.0
knife,ornament,2.0,1,0.3175538182258606,1,0,0.0
knife,cut hair with,1.0,3,0.29326963424682617,2,1,1.630503144654088
knife,cigarette brand,2.0,2,0.31541770696640015,2,0,0.0
knife,bust a pimple,2.0,3,0.2828105092048645,2,0,0.0
knife,door opener,2.3,2,0.31359851360321045,2,1,0.7413522012578616
knife,means of tightening,2.0,3,0.28624212741851807,2,0,0.0
knife,emo kid's wet dream,2.7,5,0.36968910694122314,5,0,0.0
knife,cut your food at dinner/any meal,1.0,6,0.3507798910140991,4,2,1.6635220125786163
knife,measure how long something is,3.0,5,0.3256722688674927,3,1,0.8038522012578616
knife,design jeans,1.7,2,0.3483685851097107,2,0,0.0
knife,use for slicing,1.0,3,0.283283531665802,2,1,0.7413522012578616
knife,prybar,1.5,1,0.34199362993240356,1,0,0.0
knife,use it as a massage tool,3.0,6,0.32078617811203003,3,2,1.6434748427672956
knife,eat food with it,1.0,4,0.26836615800857544,2,1,0.8482704402515724
knife,line maker,2.0,2,0.2911227345466614,2,0,0.0
knife,use it as scissors to cut cloth,1.3,7,0.2941756844520569,4,2,1.5566037735849056
knife,using a knife to let down the blinds of a window,2.0,11,0.32962310314178467,5,1,0.7413522012578616
knife,use it as a tooth pick to get food out of teeth,1.7,12,0.34775835275650024,6,3,3.3270440251572326
knife,use it to threaten your boss if you don't get a raise,1.7,13,0.34460437297821045,6,2,1.6305031446540879
knife,stress reliever,2.5,2,0.3358727693557739,2,0,0.0
knife,open a door by sliding it between door and jamb,1.5,10,0.360660195350647,5,1,1.4827044025157232
knife,making music (hitting things),2.2,6,0.30104386806488037,6,0,0.0
knife,break an egg,1.7,3,0.2751355767250061,2,1,0.8891509433962264
knife,spread butter/jelly etc.,1.0,4,0.3385329842567444,4,0,0.0
knife,spark maker,3.0,2,0.3134017586708069,2,0,0.0
knife,hang things up on the wall,2.0,6,0.30723464488983154,3,1,0.8038522012578616
knife,make music by hitting it on an object,2.5,8,0.32771050930023193,4,2,1.6635220125786163
knife,pry things open that are stuck,1.5,6,0.32553398609161377,4,1,0.7413522012578616
knife,nail trimer,2.0,2,0.29310423135757446,2,1,0.8038522012578616
knife,cutting bambo,1.0,2,0.3198933005332947,2,1,0.8482704402515724
knife,murdering,1.0,1,0.36883360147476196,1,0,0.0
knife,hold things together,1.8,3,0.3016001582145691,3,1,0.8038522012578616
knife,opening locked doors,2.0,3,0.2995874881744385,3,0,0.0
knife,use for a writing utensil,1.7,5,0.29809826612472534,3,1,1.4827044025157232
knife,customize clothing,2.0,2,0.3148767948150635,2,0,0.0
knife,make clothes,1.7,2,0.28266996145248413,2,2,1.7374213836477987
knife,use with paint on a canvas and use serrated edge to make jagged lines,2.0,14,0.3556521534919739,9,3,2.4917452830188678
knife,scrape  (?) of car,1.0,6,0.292968213558197,5,2,1.5896226415094339
knife,metal in knife could be melted down to make forks or spoons,2.3,12,0.36585432291030884,7,3,2.4787735849056602
knife,use knives as ice skates,2.7,5,0.30849963426589966,4,2,1.6434748427672956
knife,remove someone's eyes,1.7,4,0.29450124502182007,4,0,0.0
knife,barbershop worker,1.3,2,0.32578104734420776,2,0,0.0
knife,to throw,1.3,2,0.2881987690925598,1,1,0.8891509433962264
knife,"to scrape bumps on talble, etc.",1.7,8,0.2785533666610718,6,1,0.8482704402515724
knife,ear piercing,2.5,2,0.32991504669189453,2,0,0.0
knife,to cut finger nails,1.7,4,0.2473101019859314,3,1,0.815251572327044
knife,mailbox flag,3.5,2,0.30811434984207153,2,0,0.0
knife,use knives as a heel for women's high heeled shoe,3.8,11,0.38709378242492676,8,2,1.6305031446540879
knife,take the blades pointing outwards put them in a circles to make a sun,2.7,14,0.385353147983551,8,2,1.7374213836477987
knife,decoration to dry erase board,2.0,5,0.30029386281967163,4,1,0.7413522012578616
knife,to sharpen pencils,1.8,3,0.2840695381164551,2,0,0.0
knife,fingernail clipper,1.7,2,0.2890702486038208,2,0,0.0
knife,use it as a writing tool,2.0,6,0.3218309283256531,3,2,2.3848270440251573
knife,"instead of decorative spoons, decorative knifes",1.7,7,0.3279171586036682,6,1,0.902122641509434
knife,dog shock therapy,2.3,3,0.3139311671257019,3,0,0.0
knife,destroy a sofa,1.3,3,0.2691745162010193,2,0,0.0
knife,cutting people,1.0,2,0.28549593687057495,2,1,0.8482704402515724
knife,threaten someone,1.0,2,0.2969355583190918,2,1,0.815251572327044
knife,shave hair,1.3,2,0.30106860399246216,2,2,1.6191037735849056
knife,juggling untensil,2.0,2,0.3140982389450073,2,0,0.0
knife,wine bottle opener,2.0,3,0.290935218334198,3,1,0.7413522012578616
knife,can etch designs in blade - media for art,3.0,9,0.3437667489051819,6,2,1.7374213836477987
knife,making a light fixture out of knives,3.0,7,0.29287189245224,4,1,0.815251572327044
knife,bend it and use it as a shovel type thing,2.0,10,0.3139617443084717,5,2,1.5452044025157232
knife,modern art,2.0,2,0.37248528003692627,2,1,0.8891509433962264
knife,to clean dirt off your fingernails,1.7,6,0.29541724920272827,3,1,0.8038522012578616
knife,use it to serve food,2.0,5,0.28111106157302856,3,2,1.5896226415094339
knife,use it to open something,1.5,5,0.2645638585090637,3,2,2.286556603773585
knife,to hunt,1.0,2,0.3008793592453003,1,0,0.0
knife,frame it and hang it in a kitchen for decoration,1.8,10,0.3367348909378052,4,1,0.7413522012578616
knife,to go fishing,1.0,3,0.28280073404312134,2,0,0.0
knife,attract future mates by length and sharpness of knife,3.3,9,0.3503684997558594,6,1,0.7413522012578616
knife,to use as a key to unlock doors,1.5,8,0.30806225538253784,4,2,1.6305031446540879
knife,you could try to make it into some kind of instrument,2.3,11,0.3661479949951172,5,2,1.7374213836477987
knife,remove clothes on someone,1.7,4,0.27155500650405884,3,2,1.7044025157232703
knife,cutting equipment,1.0,2,0.2997816801071167,2,1,0.8482704402515724
knife,use it to carve wood,1.3,5,0.2830401659011841,3,3,2.3934748427672954
knife,to turn the television,2.3,4,0.2931642532348633,2,0,0.0
knife,the knife cuts down trees which give us paper,2.0,9,0.3358200788497925,6,2,1.5566037735849056
knife,spatualla,1.7,1,0.3529205918312073,1,0,0.0
knife,for cutting grass,1.5,3,0.27839797735214233,2,2,1.6635220125786163
knife,peel away stuff,1.3,3,0.2726326584815979,3,0,0.0
knife,use it as a screwdriver,2.0,5,0.3263337016105652,2,1,0.7413522012578616
knife,nail filer,1.7,2,0.26866936683654785,2,1,0.8038522012578616
knife,"instead of cutting or chopping, stir a liquid or use it to scoop up food",2.0,16,0.3680386543273926,9,3,3.34001572327044
knife,cutting fabric,1.0,2,0.2846001386642456,2,1,0.8482704402515724
knife,aim (throwing knife),1.5,5,0.31500667333602905,5,0,0.0
knife,physically harm someone,1.0,3,0.3244706392288208,3,1,0.815251572327044
knife,butter/smooth,1.0,1,0.3696620464324951,1,0,0.0
knife,cut toenails,1.7,2,0.28777146339416504,2,1,0.815251572327044
knife,"to kill flies by hitting them with the ""not sharp end""",2.7,13,0.3414396643638611,7,0,0.0
knife,chopping board,1.0,2,0.27296680212020874,2,0,0.0
knife,balloon popper,1.8,2,0.3185538649559021,2,0,0.0
knife,get splinters out,1.3,3,0.2758491635322571,2,1,0.8891509433962264
knife,to stick objects to a cork board,2.0,7,0.28466367721557617,4,1,0.8482704402515724
knife,(saw it on a movie) remove a bullet from the body,1.7,13,0.3419610261917114,7,0,0.0
knife,decorate with them,1.5,3,0.2840381860733032,1,0,0.0
knife,emergency tool when hunting or camping,1.5,6,0.33612221479415894,4,1,0.902122641509434
knife,make more pieces than when you started out,1.7,8,0.32015687227249146,3,1,0.8482704402515724
knife,"practice the phrase ""down the lane not across""",2.0,10,0.33948928117752075,6,0,0.0
knife,part hair,2.7,2,0.31009334325790405,2,1,0.815251572327044
knife,to do surgery,1.3,3,0.2655222415924072,1,0,0.0
knife,clean bottom of shoes,2.0,4,0.29471588134765625,3,1,0.8038522012578616
knife,hang it over your doorway to scare people,3.0,8,0.31584662199020386,4,0,0.0
knife,cut fabric,1.0,2,0.2992478013038635,2,1,0.815251572327044
knife,fix a broken nail,1.7,4,0.26245296001434326,3,1,0.8038522012578616
knife,as darts,1.7,2,0.3480455279350281,1,0,0.0
knife,ice sculptures,1.3,2,0.320365309715271,2,1,0.902122641509434
knife,draw pictures or carve on things,1.8,6,0.3060804009437561,4,1,0.8038522012578616
knife,distraction to a hidden trick,2.5,5,0.28662365674972534,3,0,0.0
knife,use for experiments,2.3,3,0.30704009532928467,2,1,0.7413522012578616
knife,sword of some sort,1.5,4,0.3411698341369629,2,1,0.902122641509434
knife,"break into houses, etc",1.5,5,0.2931210398674011,4,1,0.8891509433962264
knife,to tighten screws (as a flat head screwdriver),1.7,10,0.3677704930305481,7,0,0.0
knife,unlock a door,2.0,3,0.27806323766708374,2,1,0.7413522012578616
knife,musical instrument (make sounds by it),2.0,8,0.3077915906906128,6,0,0.0
knife,knife throwing,1.3,2,0.2857059836387634,2,2,1.6305031446540879
knife,make outlines in dirt,1.7,4,0.28140079975128174,3,1,0.8482704402515724
knife,surgical tool,1.3,2,0.30108219385147095,2,1,0.902122641509434
knife,clean nails,2.0,2,0.3022482395172119,2,1,0.8038522012578616
knife,carrier,2.0,1,0.3721981644630432,1,0,0.0
knife,handle can be used as a dildo,3.7,7,0.3543546199798584,3,1,0.8038522012578616
knife,paint the blade and or/ handle,1.7,6,0.3196355104446411,4,2,1.7503930817610063
knife,using it as a nail to stick some thing to the wall,2.0,12,0.3373333811759949,5,2,3.2598270440251573
knife,open soda cans,2.0,3,0.3100354075431824,3,1,0.7413522012578616
knife,open envelopes,1.3,2,0.3249344825744629,2,1,0.7413522012578616
knife,helicopter blades,2.7,2,0.32530200481414795,2,0,0.0
knife,used for a hair cut,1.7,5,0.2866820693016052,3,2,2.43435534591195
knife,using a knife on different musical intruments,2.0,7,0.3265027403831482,5,1,0.7413522012578616
knife,to clean,2.0,2,0.28619658946990967,1,1,0.8038522012578616
knife,fish spear,1.8,2,0.2989208698272705,2,0,0.0
knife,"stick it in a surface (tree, wall) and hang things from the handle",2.0,16,0.32503920793533325,10,1,0.8482704402515724
knife,trim grass with,1.5,3,0.30685895681381226,2,1,0.815251572327044
knife,create texture on a surface,2.5,5,0.3216973543167114,3,0,0.0
knife,to stir food,1.7,3,0.2569625973701477,2,1,0.8482704402515724
knife,throw for entertainment,1.7,3,0.29229629039764404,2,1,0.8891509433962264
knife,as a weapon (protection),1.0,6,0.3127790093421936,4,0,0.0
knife,use it to hold your hair up,2.0,7,0.312009334564209,3,3,2.3604559748427674
knife,apply wax to body,3.0,4,0.302598237991333,3,0,0.0
knife,to keep stuff pinned to a board,1.7,7,0.2861418128013611,4,0,0.0
knife,to threaten someone,1.0,3,0.2848803997039795,2,1,0.815251572327044
knife,nail clippers,1.7,2,0.2825348377227783,2,1,0.8038522012578616
knife,use it in a piece of artwork (sculpture) (abstract artwork),2.0,14,0.3405187726020813,10,1,0.7413522012578616
knife,use it as a toothpick,1.7,5,0.30884575843811035,2,1,0.7413522012578616
knife,eating with,1.0,2,0.3089640736579895,1,0,0.0
knife,scrape off something,1.5,3,0.2599899172782898,2,2,1.6521226415094339
knife,use it to reflect light in an emergency situation,1.7,9,0.36491912603378296,5,2,1.5566037735849056
knife,use knives as arrows,2.0,4,0.27723026275634766,3,1,0.7413522012578616
